DATA (YYYY-MM-DD),Hora UTC,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (KJ/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",ESTACAO
2018-04-09,06:00,0.0,914.6,914.8,914.6,,15.3,,15.6,15.0,,,,,,64.0,1.6,0.0,A807
2018-04-09,07:00,0.0,914.2,914.6,914.1,,15.0,,15.4,15.0,,,,,,63.0,1.2,0.0,A807
2018-04-09,08:00,0.0,914.8,914.8,914.1,,14.6,,15.1,14.6,,,,,,4.0,1.1,0.0,A807
2018-04-09,09:00,0.0,915.2,915.2,914.8,20.0,15.1,,15.1,14.5,,,,,,46.0,1.8,0.4,A807
2018-04-09,10:00,0.0,915.8,915.8,915.2,314.7,15.8,,15.8,14.8,,,,,,1.0,2.8,0.5,A807
2018-04-09,11:00,0.0,916.1,916.2,915.8,1080.7,18.5,15.4,18.6,15.7,,,,,82.0,4.0,4.7,2.1,A807
2018-04-09,12:00,0.0,916.1,916.1,915.9,1983.1,21.6,14.4,21.6,18.6,15.9,14.3,83.0,64.0,64.0,36.0,5.6,2.2,A807
2018-04-09,13:00,0.0,915.8,916.1,915.8,2711.4,22.2,13.2,23.5,21.1,15.1,12.6,66.0,53.0,57.0,18.0,5.9,2.5,A807
2018-04-09,14:00,0.0,915.2,915.8,915.2,2977.9,23.9,13.3,24.4,22.0,15.3,12.6,62.0,49.0,52.0,40.0,5.7,1.9,A807
2018-04-09,15:00,0.0,914.6,915.2,914.6,3281.6,25.5,14.1,25.5,23.2,14.1,11.8,53.0,45.0,49.0,67.0,5.7,1.7,A807
2018-04-09,16:00,0.0,913.8,914.6,913.8,3322.5,25.0,12.1,26.8,24.4,15.2,11.8,52.0,43.0,45.0,321.0,5.9,1.4,A807
2018-04-09,17:00,0.0,913.2,913.8,913.2,2860.7,26.4,13.0,27.1,24.9,14.5,12.2,48.0,40.0,44.0,93.0,4.4,2.1,A807
2018-04-09,18:00,0.0,913.0,913.3,913.0,1135.7,24.1,15.1,26.4,23.7,16.1,12.0,59.0,43.0,57.0,98.0,6.1,3.0,A807
2018-04-09,19:00,0.0,913.0,913.1,912.9,1221.4,23.9,15.3,24.9,23.6,15.9,15.0,60.0,56.0,59.0,83.0,6.5,3.0,A807
2018-04-09,20:00,0.0,913.4,913.4,913.0,333.8,21.4,15.8,23.9,21.4,15.8,14.9,71.0,59.0,71.0,96.0,6.0,3.0,A807
2018-04-09,21:00,0.0,913.7,913.8,913.3,7.3,20.1,16.2,21.4,20.1,16.3,15.7,79.0,70.0,79.0,92.0,6.8,2.5,A807
2018-04-09,22:00,0.0,914.6,914.6,913.7,,19.4,16.3,20.1,19.4,16.4,16.2,82.0,79.0,82.0,92.0,6.2,2.2,A807
2018-04-09,23:00,0.0,915.1,915.1,914.6,,18.8,15.9,19.4,18.8,16.3,15.9,83.0,82.0,83.0,93.0,5.3,1.8,A807
2018-04-10,00:00,0.0,915.2,915.2,915.1,,18.6,18.6,18.8,18.6,18.6,15.9,100.0,83.0,100.0,92.0,5.3,2.0,A807
2018-04-10,01:00,0.0,915.3,915.3,915.2,,18.1,17.2,18.6,18.1,18.6,17.2,100.0,94.0,95.0,88.0,5.0,1.6,A807
2018-04-10,02:00,0.0,915.0,915.4,915.0,,18.2,15.4,18.2,18.0,17.0,15.3,95.0,84.0,84.0,98.0,4.4,1.8,A807
2018-04-10,03:00,0.0,914.9,915.0,914.8,,17.8,17.4,18.3,17.7,17.7,15.3,99.0,83.0,98.0,86.0,5.1,1.0,A807
2018-04-10,04:00,0.0,914.6,914.9,914.6,,18.1,15.3,18.2,17.8,17.6,15.2,98.0,83.0,84.0,73.0,6.2,2.3,A807
2018-04-10,05:00,0.0,914.6,914.6,914.5,,17.7,14.8,18.2,17.7,15.4,14.8,84.0,82.0,83.0,88.0,7.4,1.3,A807
2018-04-10,06:00,0.0,914.4,914.6,914.3,,17.1,16.3,17.7,17.0,16.3,14.7,95.0,83.0,95.0,78.0,4.4,0.8,A807
2018-04-10,07:00,0.0,914.3,914.4,914.2,,16.6,,17.1,16.6,16.8,15.9,100.0,93.0,,54.0,4.7,0.5,A807
2018-04-10,08:00,0.0,914.9,914.9,914.3,,16.0,,16.6,16.0,,,,,,43.0,2.6,0.3,A807
2018-04-10,09:00,0.0,915.5,915.5,914.9,8.1,15.8,,16.0,15.6,,,,,,35.0,2.2,0.4,A807
2018-04-10,10:00,0.0,916.1,916.1,915.4,348.3,18.1,14.0,18.1,15.8,,,,,77.0,51.0,3.9,1.6,A807
2018-04-10,11:00,0.0,916.4,916.4,916.1,1145.9,19.5,13.4,19.7,18.0,14.0,13.2,77.0,67.0,68.0,48.0,4.1,1.9,A807
2018-04-10,12:00,0.0,916.3,916.5,916.2,2046.5,21.9,13.2,21.9,19.5,13.9,12.4,68.0,58.0,58.0,39.0,4.9,2.3,A807
2018-04-10,13:00,0.0,916.3,916.5,916.3,2620.0,22.9,12.8,22.9,21.9,13.5,12.2,58.0,52.0,53.0,56.0,6.9,3.2,A807
2018-04-10,14:00,0.0,916.0,916.5,915.9,3047.7,24.3,13.2,24.3,22.8,13.6,12.2,54.0,48.0,50.0,87.0,7.0,2.3,A807
2018-04-10,15:00,0.0,915.2,916.0,915.2,3168.7,25.5,12.8,25.9,23.8,14.2,12.3,53.0,45.0,45.0,54.0,5.0,2.1,A807
2018-04-10,16:00,0.0,914.5,915.2,914.5,3034.8,25.6,13.0,26.8,24.9,14.4,11.4,48.0,41.0,46.0,5.0,5.4,1.8,A807
2018-04-10,17:00,0.0,913.7,914.5,913.7,2647.8,26.1,11.4,27.2,25.5,13.3,10.8,46.0,38.0,40.0,98.0,5.9,1.0,A807
2018-04-10,18:00,0.0,913.5,913.7,913.4,1610.4,26.7,13.9,27.2,25.7,13.9,11.4,46.0,39.0,45.0,78.0,3.2,1.2,A807
2018-04-10,19:00,0.0,913.8,913.8,913.5,566.9,23.6,15.8,26.7,23.6,15.8,13.7,61.0,44.0,61.0,83.0,6.3,2.4,A807
2018-04-10,20:00,0.0,914.3,914.3,913.8,146.6,21.9,16.1,23.7,21.9,16.2,15.8,70.0,61.0,70.0,88.0,6.1,2.3,A807
2018-04-10,21:00,0.0,914.7,914.7,914.3,16.3,20.2,16.7,21.9,20.2,16.7,16.0,80.0,70.0,80.0,86.0,5.6,2.5,A807
2018-04-10,22:00,0.0,915.4,915.4,914.7,,19.6,18.7,20.2,19.6,18.9,16.7,95.0,80.0,95.0,64.0,5.9,2.5,A807
2018-04-10,23:00,0.0,915.9,916.0,915.4,,19.6,,19.7,19.5,,,,,,79.0,6.8,2.1,A807
2018-04-11,00:00,0.0,916.1,916.1,915.9,,19.6,17.9,19.7,19.5,19.0,17.2,97.0,86.0,90.0,69.0,5.3,1.7,A807
2018-04-11,01:00,0.0,916.1,916.3,916.1,,19.5,16.7,19.7,19.4,18.0,16.6,91.0,84.0,84.0,64.0,5.4,1.7,A807
2018-04-11,02:00,0.0,915.9,916.1,915.9,,19.2,16.9,19.5,19.2,17.1,16.5,87.0,83.0,86.0,76.0,7.1,2.1,A807
2018-04-11,03:00,0.0,915.9,916.0,915.8,,19.0,16.6,19.2,18.9,18.4,16.4,96.0,85.0,86.0,69.0,7.1,1.9,A807
2018-04-11,04:00,0.0,915.4,915.9,915.4,,18.6,15.5,19.0,18.6,16.5,15.5,86.0,82.0,82.0,73.0,5.4,2.0,A807
2018-04-11,05:00,0.0,915.1,915.4,915.0,,18.1,15.2,18.6,18.1,15.6,15.1,84.0,82.0,84.0,72.0,5.1,1.6,A807
2018-04-11,06:00,0.0,914.8,915.1,914.8,,17.7,16.2,18.1,17.7,16.8,15.3,93.0,84.0,91.0,81.0,4.1,1.0,A807
2018-04-11,07:00,0.0,914.7,914.8,914.6,,17.0,,17.7,17.0,,,,,,89.0,3.4,0.4,A807
2018-04-11,08:00,0.0,915.2,915.2,914.7,,16.7,,16.9,16.4,,,,,,53.0,2.1,0.0,A807
2018-04-11,09:00,0.0,915.6,915.6,915.2,6.5,17.0,,17.2,16.7,,,,,,83.0,2.5,0.5,A807
2018-04-11,10:00,0.0,916.2,916.2,915.6,325.8,18.6,15.2,18.6,16.9,,,,,81.0,41.0,2.7,1.4,A807
2018-04-11,11:00,0.0,916.4,916.4,916.1,1177.1,19.7,14.3,20.3,18.6,15.4,14.0,81.0,69.0,71.0,73.0,4.5,1.5,A807
2018-04-11,12:00,0.0,916.9,916.9,916.4,1931.4,21.4,13.4,22.0,19.6,15.3,13.2,73.0,59.0,60.0,95.0,5.1,2.7,A807
2018-04-11,13:00,0.0,916.4,917.1,916.4,2675.6,23.0,12.6,23.2,21.4,13.8,12.3,61.0,51.0,52.0,64.0,6.9,3.5,A807
2018-04-11,14:00,0.0,915.8,916.5,915.8,3074.9,23.4,12.6,24.0,22.5,13.9,12.1,55.0,50.0,51.0,84.0,8.1,2.6,A807
2018-04-11,15:00,0.0,915.0,915.9,915.0,3201.6,24.7,13.8,24.7,23.3,14.0,11.9,53.0,46.0,51.0,50.0,6.5,2.2,A807
2018-04-11,16:00,0.0,914.5,915.0,914.4,3067.4,24.7,13.4,25.7,24.3,14.6,12.2,53.0,46.0,49.0,91.0,6.4,2.2,A807
2018-04-11,17:00,0.0,914.1,914.5,914.1,2273.3,24.3,14.7,25.5,23.8,14.7,13.1,55.0,48.0,55.0,82.0,6.5,3.0,A807
2018-04-11,18:00,0.0,913.9,914.1,913.9,2147.0,24.4,14.1,25.2,24.1,15.2,13.4,55.0,51.0,52.0,59.0,6.6,2.1,A807
2018-04-11,19:00,0.0,914.0,914.1,913.9,1235.7,23.3,13.6,24.6,23.3,14.5,13.3,55.0,51.0,55.0,84.0,5.8,2.9,A807
2018-04-11,20:00,0.0,914.3,914.3,914.0,331.3,21.1,14.3,23.4,21.1,14.4,13.4,65.0,55.0,65.0,78.0,6.5,2.3,A807
2018-04-11,21:00,0.0,914.4,914.4,914.3,7.4,19.5,14.6,21.1,19.5,14.9,14.3,74.0,65.0,73.0,92.0,5.6,2.3,A807
2018-04-11,22:00,0.0,915.0,915.0,914.4,,18.6,14.8,19.5,18.6,14.9,14.6,79.0,73.0,79.0,71.0,4.6,1.5,A807
2018-04-11,23:00,0.0,915.5,915.5,915.0,,18.1,14.9,18.6,18.1,15.0,14.8,81.0,79.0,81.0,73.0,3.8,1.5,A807
2018-04-12,00:00,0.0,915.8,915.8,915.5,,17.8,14.9,18.1,17.7,15.0,14.8,83.0,81.0,83.0,69.0,4.5,1.7,A807
2018-04-12,01:00,0.0,915.6,915.8,915.6,,17.3,15.9,17.8,17.2,15.9,14.8,91.0,83.0,91.0,44.0,4.5,0.5,A807
2018-04-12,02:00,0.0,915.6,915.7,915.6,,16.3,,17.3,16.3,,,,,,31.0,2.3,0.7,A807
2018-04-12,03:00,0.0,915.4,915.7,915.4,,15.6,,16.3,15.5,,,,,,14.0,2.2,0.4,A807
2018-04-12,04:00,0.0,915.0,915.4,914.9,,16.1,,16.2,15.6,,,,,,28.0,2.7,0.2,A807
2018-04-12,05:00,0.0,914.9,915.0,914.9,,16.0,,16.1,15.9,,,,,,76.0,2.5,0.2,A807
2018-04-12,06:00,0.0,914.8,915.0,914.8,,16.1,,16.1,16.0,,,,,,15.0,2.5,0.0,A807
2018-04-12,07:00,0.0,914.8,914.8,914.6,,16.0,,16.3,16.0,,,,,,68.0,1.2,0.0,A807
2018-04-12,08:00,0.0,915.2,915.2,914.8,,16.3,,16.3,16.0,,,,,,46.0,1.6,0.2,A807
2018-04-12,09:00,0.0,915.8,915.8,915.2,6.2,15.9,,16.6,15.9,,,,,,357.0,3.2,0.7,A807
2018-04-12,10:00,0.0,916.4,916.4,915.8,334.7,17.1,14.2,17.1,15.9,,,,,83.0,354.0,4.1,1.4,A807
2018-04-12,11:00,0.0,916.6,916.8,916.4,1080.2,18.0,14.4,18.0,16.7,14.6,13.6,85.0,79.0,79.0,1.0,5.2,1.9,A807
2018-04-12,12:00,0.0,916.6,916.6,916.5,2024.6,20.9,14.6,20.9,18.0,14.9,13.8,80.0,66.0,67.0,296.0,3.9,1.2,A807
2018-04-12,13:00,0.0,916.1,916.6,916.1,2633.2,23.2,14.1,23.5,20.7,15.2,13.4,67.0,55.0,56.0,314.0,6.0,3.2,A807
2018-04-12,14:00,0.0,915.7,916.1,915.7,2998.8,24.9,13.0,25.0,23.0,14.9,12.3,58.0,46.0,47.0,289.0,7.1,2.2,A807
2018-04-12,15:00,0.0,915.3,915.7,915.3,3140.9,25.9,11.2,26.5,24.5,14.2,11.0,50.0,38.0,40.0,289.0,6.6,3.2,A807
2018-04-12,16:00,0.0,914.9,915.3,914.8,3022.7,26.3,11.4,26.6,25.4,12.0,7.7,42.0,32.0,39.0,297.0,7.0,2.6,A807
2018-04-12,17:00,0.0,914.3,914.9,914.3,2642.0,26.2,10.9,27.2,25.9,12.4,9.6,41.0,34.0,38.0,229.0,8.3,2.4,A807
2018-04-12,18:00,0.0,914.0,914.3,913.9,2014.5,26.3,11.7,26.8,25.8,12.0,9.4,41.0,34.0,40.0,258.0,7.2,3.4,A807
2018-04-12,19:00,0.0,914.0,914.0,913.9,1250.6,25.9,12.0,26.8,25.8,12.1,10.6,42.0,37.0,42.0,234.0,6.7,2.3,A807
2018-04-12,20:00,0.0,914.2,914.2,913.9,459.4,24.6,10.9,25.9,24.6,12.0,10.5,42.0,40.0,42.0,225.0,6.4,1.8,A807
2018-04-12,21:00,0.0,914.5,914.5,914.2,6.5,22.9,10.9,24.6,22.9,11.3,10.7,47.0,42.0,47.0,220.0,3.6,1.6,A807
2018-04-12,22:00,0.0,915.1,915.1,914.5,,21.4,15.5,22.9,21.4,15.5,10.9,69.0,47.0,69.0,89.0,3.4,1.8,A807
2018-04-12,23:00,0.0,915.7,915.7,915.1,,20.5,16.1,21.4,20.5,16.1,15.5,76.0,69.0,76.0,52.0,3.1,1.3,A807
2018-04-13,00:00,0.0,915.9,916.0,915.7,,19.5,15.8,20.5,19.5,16.3,15.7,79.0,76.0,79.0,89.0,2.6,0.2,A807
2018-04-13,01:00,0.0,916.0,916.1,915.9,,18.8,16.1,19.6,18.8,16.2,15.9,84.0,79.0,84.0,41.0,1.5,0.4,A807
2018-04-13,02:00,0.0,916.0,916.0,915.9,,17.9,,18.8,17.9,,,,,,19.0,1.2,0.2,A807
2018-04-13,03:00,0.0,916.1,916.2,916.0,,17.8,,18.2,17.8,,,,,,39.0,1.8,0.0,A807
2018-04-13,04:00,0.0,915.8,916.1,915.8,,17.4,,17.9,17.4,,,,,,69.0,1.5,0.1,A807
2018-04-13,05:00,0.0,915.6,915.9,915.6,,16.5,,17.4,16.5,,,,,,191.0,1.3,0.0,A807
2018-04-13,06:00,0.0,915.6,915.7,915.5,,16.2,,16.5,15.9,,,,,,120.0,0.8,0.0,A807
2018-04-13,07:00,0.0,915.8,915.8,915.6,,15.6,,16.2,15.6,,,,,,87.0,1.2,0.0,A807
2018-04-13,08:00,0.0,915.8,915.8,915.7,,15.2,,15.6,15.1,,,,,,107.0,0.8,0.0,A807
2018-04-13,09:00,0.0,915.8,915.9,915.7,9.7,14.9,,15.3,14.8,,,,,,69.0,1.6,0.3,A807
2018-04-13,10:00,0.0,916.2,916.2,915.8,281.3,16.3,,16.4,14.9,,,,,,125.0,1.6,0.2,A807
2018-04-13,11:00,0.0,916.9,916.9,916.2,1089.4,18.3,15.4,18.5,16.2,,,,,83.0,56.0,2.1,1.1,A807
2018-04-13,12:00,0.0,917.1,917.1,916.9,1906.5,23.7,16.9,23.7,18.2,16.9,15.2,83.0,63.0,66.0,159.0,2.1,0.5,A807
2018-04-13,13:00,0.0,917.0,917.1,916.9,2513.1,26.1,11.2,26.1,23.2,16.2,11.1,65.0,39.0,39.0,42.0,3.1,0.9,A807
2018-04-13,14:00,0.0,916.3,917.0,916.3,2863.6,26.5,12.7,26.8,25.3,13.6,9.6,46.0,36.0,42.0,211.0,3.0,1.1,A807
2018-04-13,15:00,0.0,915.6,916.3,915.6,3018.8,28.0,7.1,28.5,26.6,12.3,7.0,42.0,26.0,27.0,40.0,3.6,1.4,A807
2018-04-13,16:00,0.0,915.3,915.6,915.3,2897.4,28.2,6.9,29.3,27.7,9.3,4.2,30.0,21.0,26.0,94.0,3.9,1.2,A807
2018-04-13,17:00,0.0,914.9,915.3,914.8,2523.1,28.6,8.1,29.2,27.7,8.4,5.6,29.0,24.0,28.0,79.0,5.2,2.2,A807
2018-04-13,18:00,0.0,915.0,915.0,914.9,1944.6,27.3,14.0,29.0,26.9,14.0,6.5,44.0,26.0,44.0,83.0,7.9,3.3,A807
2018-04-13,19:00,0.0,915.4,915.4,915.0,1157.6,25.4,16.0,27.4,25.2,16.0,13.5,56.0,43.0,56.0,93.0,7.9,3.1,A807
2018-04-13,20:00,0.0,915.9,915.9,915.4,365.1,22.6,16.5,25.4,22.6,16.5,15.4,69.0,56.0,69.0,90.0,7.6,3.7,A807
2018-04-13,21:00,0.0,916.5,916.5,915.9,3.7,20.5,16.4,22.6,20.5,16.8,16.3,77.0,69.0,77.0,82.0,6.7,2.2,A807
2018-04-13,22:00,0.0,917.3,917.3,916.5,,20.1,16.4,20.5,20.0,16.5,16.3,80.0,77.0,79.0,91.0,5.9,2.3,A807
2018-04-13,23:00,0.0,917.9,917.9,917.2,,19.7,16.5,20.1,19.7,16.6,16.1,82.0,79.0,82.0,94.0,5.9,2.9,A807
2018-04-14,00:00,0.0,917.9,918.1,917.8,,19.3,15.8,19.7,19.2,16.5,15.8,83.0,81.0,81.0,69.0,6.2,2.4,A807
2018-04-14,01:00,0.0,918.4,918.5,917.9,,19.0,15.5,19.3,19.0,16.1,15.5,82.0,80.0,80.0,98.0,4.5,1.8,A807
2018-04-14,02:00,0.0,918.4,918.5,918.3,,18.9,,19.3,18.8,18.8,15.4,100.0,80.0,,121.0,5.7,2.0,A807
2018-04-14,03:00,0.0,918.2,918.5,918.2,,18.7,18.2,19.0,18.7,,,,,97.0,121.0,5.8,1.4,A807
2018-04-14,04:00,0.0,918.1,918.2,918.0,,18.7,16.6,18.8,18.6,,,,,87.0,128.0,5.2,1.6,A807
2018-04-14,05:00,0.0,918.1,918.1,918.0,,18.6,,18.8,18.6,18.6,16.1,100.0,85.0,,112.0,5.4,2.2,A807
2018-04-14,06:00,0.0,917.9,918.1,917.9,,18.0,,18.6,18.0,,,,,,136.0,5.1,1.1,A807
2018-04-14,07:00,0.0,918.2,918.2,917.9,,17.9,,18.0,17.8,,,,,,119.0,6.6,2.4,A807
2018-04-14,08:00,0.2,918.7,918.7,918.2,,17.5,,17.9,17.3,,,,,,128.0,6.6,1.5,A807
2018-04-14,09:00,0.0,919.4,919.4,918.7,0.2,17.3,,17.5,17.2,,,,,,133.0,5.3,1.4,A807
2018-04-14,10:00,0.2,920.1,920.1,919.4,49.6,17.1,,17.3,17.1,,,,,,141.0,4.9,1.1,A807
2018-04-14,11:00,0.2,920.6,920.6,920.1,158.5,17.2,,17.3,17.0,,,,,,133.0,4.8,1.1,A807
2018-04-14,12:00,0.0,921.1,921.2,920.6,437.8,17.8,,18.0,17.2,,,,,,119.0,7.2,2.3,A807
2018-04-14,13:00,0.0,921.1,921.3,921.1,790.8,18.4,,18.6,17.8,,,,,,130.0,7.8,1.8,A807
2018-04-14,14:00,0.0,920.6,921.1,920.6,1259.2,19.5,16.1,20.3,18.4,18.7,15.6,100.0,77.0,81.0,126.0,8.2,2.3,A807
2018-04-14,15:00,0.0,920.3,920.6,920.3,669.9,18.7,,19.6,18.5,17.9,15.4,100.0,79.0,,123.0,8.2,2.0,A807
2018-04-14,16:00,0.0,920.0,920.3,920.0,632.1,19.1,15.8,19.2,18.5,18.5,15.7,99.0,81.0,81.0,126.0,6.3,2.1,A807
2018-04-14,17:00,0.4,919.7,920.0,919.7,784.5,18.4,,19.2,18.0,,,,,,116.0,7.1,2.6,A807
2018-04-14,18:00,0.0,919.5,919.8,919.5,534.1,18.3,18.0,18.4,17.7,,,,,98.0,117.0,6.4,2.8,A807
2018-04-14,19:00,0.0,919.9,920.0,919.5,408.5,17.9,14.5,18.4,17.9,18.0,14.3,99.0,80.0,81.0,124.0,8.1,2.0,A807
2018-04-14,20:00,0.0,920.2,920.3,919.9,92.4,17.1,14.4,17.9,17.1,14.7,14.1,84.0,81.0,84.0,120.0,7.4,2.2,A807
2018-04-14,21:00,0.0,920.4,920.4,920.1,3.0,16.6,14.3,17.2,16.6,14.7,14.0,87.0,84.0,87.0,114.0,8.2,2.8,A807
2018-04-14,22:00,0.0,921.0,921.0,920.4,,16.1,,16.6,16.0,,,,,,118.0,7.1,2.4,A807
2018-04-14,23:00,0.0,921.4,921.5,921.0,,15.6,,16.1,15.6,,,,,,119.0,7.6,3.0,A807
2018-04-15,00:00,0.0,921.6,921.6,921.3,,15.5,,15.7,15.5,,,,,,111.0,6.9,2.6,A807
2018-04-15,01:00,0.0,921.8,921.9,921.6,,15.3,,15.6,15.3,,,,,,122.0,7.6,2.5,A807
2018-04-15,02:00,0.0,921.7,921.9,921.7,,15.1,,15.3,15.1,,,,,,107.0,7.3,2.0,A807
2018-04-15,03:00,0.0,921.2,921.7,921.2,,15.1,,15.2,15.0,,,,,,109.0,7.0,2.3,A807
2018-04-15,04:00,0.0,920.9,921.2,920.9,,15.1,,15.2,15.0,,,,,,110.0,6.1,2.1,A807
2018-04-15,05:00,0.0,920.3,920.9,920.3,,15.1,,15.3,15.0,,,,,,107.0,4.9,1.1,A807
2018-04-15,06:00,0.0,920.0,920.3,920.0,,15.4,,15.4,15.1,,,,,,117.0,5.5,2.2,A807
2018-04-15,07:00,0.0,920.1,920.2,919.9,,14.9,,15.4,14.9,,,,,,115.0,6.1,2.4,A807
2018-04-15,08:00,0.0,920.3,920.3,920.1,,14.9,14.9,14.9,14.8,,,,,100.0,122.0,6.1,1.6,A807
2018-04-15,09:00,0.0,920.9,920.9,920.3,1.9,15.1,15.1,15.1,14.9,,,,,100.0,127.0,6.1,0.7,A807
2018-04-15,10:00,0.0,921.4,921.4,920.9,114.2,15.6,,15.6,15.1,,,,,,120.0,6.4,1.9,A807
2018-04-15,11:00,0.0,922.0,922.0,921.4,290.4,16.4,14.7,16.4,15.6,,,,,90.0,114.0,5.4,2.2,A807
2018-04-15,12:00,0.0,922.2,922.3,921.9,629.7,17.0,14.0,17.2,16.4,14.8,13.2,90.0,78.0,82.0,113.0,7.3,3.0,A807
2018-04-15,13:00,0.0,922.3,922.5,922.2,840.4,18.2,13.7,18.5,16.8,14.6,13.4,83.0,74.0,75.0,106.0,6.7,2.5,A807
2018-04-15,14:00,0.0,921.8,922.3,921.8,1350.6,19.3,13.9,20.2,18.0,14.9,13.0,75.0,67.0,71.0,101.0,7.6,2.4,A807
2018-04-15,15:00,0.0,921.1,921.9,921.1,695.5,18.9,13.8,19.3,18.5,14.0,13.0,73.0,69.0,72.0,110.0,7.0,3.1,A807
2018-04-15,16:00,0.0,920.7,921.2,920.7,1270.4,19.3,14.2,19.6,18.5,14.4,13.5,76.0,71.0,73.0,91.0,7.2,3.3,A807
2018-04-15,17:00,0.0,920.4,920.7,920.4,1310.0,19.3,13.3,20.5,18.8,14.6,12.7,73.0,63.0,68.0,97.0,7.1,2.9,A807
2018-04-15,18:00,0.0,920.4,920.5,920.2,344.8,17.8,14.1,19.4,17.8,14.1,13.1,79.0,68.0,79.0,69.0,7.2,3.4,A807
2018-04-15,19:00,0.0,920.4,920.6,920.4,258.2,17.5,13.2,18.0,17.3,14.8,13.2,83.0,76.0,76.0,99.0,7.5,3.5,A807
2018-04-15,20:00,0.0,920.4,920.5,920.3,91.7,16.3,15.5,17.5,16.2,16.4,13.1,100.0,76.0,95.0,117.0,6.5,2.8,A807
2018-04-15,21:00,0.0,920.7,920.7,920.4,1.2,15.6,,16.4,15.6,,,,,,117.0,6.0,1.7,A807
2018-04-15,22:00,0.4,920.9,921.0,920.7,,15.1,,15.8,15.0,,,,,,116.0,5.9,2.1,A807
2018-04-15,23:00,0.2,921.4,921.4,920.9,,14.5,,15.1,14.5,,,,,,115.0,6.0,2.1,A807
2018-04-16,00:00,0.0,921.1,921.4,921.1,,14.3,,14.6,14.3,,,,,,104.0,4.6,1.2,A807
2018-04-16,01:00,0.0,921.2,921.3,921.1,,13.9,,14.3,13.9,,,,,,140.0,2.7,0.2,A807
2018-04-16,02:00,0.0,921.1,921.3,921.1,,14.4,,14.4,13.8,,,,,,131.0,2.4,0.4,A807
2018-04-16,03:00,0.0,920.6,921.1,920.6,,14.6,,14.6,14.4,,,,,,125.0,3.1,0.8,A807
2018-04-16,04:00,0.2,920.3,920.6,920.3,,14.5,,14.6,14.5,,,,,,113.0,3.7,1.3,A807
2018-04-16,05:00,0.2,919.3,920.3,919.3,,14.6,,14.6,14.4,,,,,,113.0,4.8,0.9,A807
2018-04-16,06:00,0.0,919.1,919.3,918.9,,14.7,,14.7,14.5,,,,,,98.0,4.5,1.1,A807
2018-04-16,07:00,0.2,919.2,919.3,919.1,,14.6,,14.8,14.6,,,,,,95.0,4.6,1.5,A807
2018-04-16,08:00,0.2,919.3,919.4,919.1,,14.9,,14.9,14.6,,,,,,96.0,3.4,1.2,A807
2018-04-16,09:00,0.0,919.7,919.8,919.3,3.0,15.0,,15.0,14.8,,,,,,112.0,4.5,2.2,A807
2018-04-16,10:00,0.0,920.5,920.5,919.7,86.4,15.2,,15.3,14.9,,,,,,107.0,5.3,1.9,A807
2018-04-16,11:00,0.2,921.3,921.3,920.5,362.5,16.0,,16.1,15.2,,,,,,99.0,7.3,2.6,A807
2018-04-16,12:00,0.0,921.5,921.5,921.2,511.1,16.2,,16.2,15.7,,,,,,99.0,6.5,2.2,A807
2018-04-16,13:00,0.0,921.7,921.8,921.5,976.4,17.6,13.7,17.7,16.1,16.7,13.7,99.0,78.0,78.0,101.0,7.7,3.4,A807
2018-04-16,14:00,0.0,921.2,921.7,921.2,1210.8,18.4,13.4,19.0,17.4,14.7,13.2,81.0,73.0,73.0,101.0,7.2,3.1,A807
2018-04-16,15:00,0.0,920.5,921.2,920.5,1400.5,19.0,14.0,19.2,18.3,14.2,13.1,75.0,70.0,73.0,87.0,10.1,2.7,A807
2018-04-16,16:00,0.4,920.0,920.5,919.9,766.6,16.8,,19.0,16.6,,,,,,110.0,7.6,3.0,A807
2018-04-16,17:00,0.2,919.6,920.0,919.6,678.0,16.2,,17.8,16.2,,,,,,121.0,9.1,3.3,A807
2018-04-16,18:00,0.4,919.6,919.7,919.6,471.2,15.6,,16.2,15.2,,,,,,106.0,9.4,3.0,A807
2018-04-16,19:00,0.0,919.5,919.7,919.4,385.9,15.8,,15.9,15.5,,,,,,88.0,7.6,2.4,A807
2018-04-16,20:00,0.0,919.7,919.8,919.5,66.7,15.2,,15.8,15.1,,,,,,105.0,7.2,2.5,A807
